Experiment	subsets	priority	region	country	ID	population	family	individual	FlowAfterGerm_original	FlowAfterGerm_max	FlowAfterGerm_max209	flowering-early	flowering-late	Flowering_binominal
2026	2013	1	0	Alps	F	Bri5-11	F6	5	31	NA	182	NA	0	0	0
2027	2013	1	0	Alps	F	Bri5-12	F6	5	32	NA	182	NA	0	0	0
2028	2011	1	0	Alps	F	F7-2	F7	2	1	NA	308	209	0	0	0
2029	2011	1	0	Alps	F	F7-2	F7	2	2	NA	308	209	0	0	0
2030	2011	1	0	Alps	F	F7-2	F7	2	3	NA	308	209	0	0	0
2031	2011	1	0	Alps	F	F7-2	F7	2	4	NA	308	209	0	0	0
2032	2011	1	0	Alps	F	F7-2	F7	2	5	NA	308	209	0	0	0
2033	2011	1	0	Alps	F	F7-2	F7	2	6	NA	308	209	0	0	0
2034	2011	1	0	Alps	F	F7-2	F7	2	7	NA	308	209	0	0	0
2035	2011	1	0	Alps	F	F7-2	F7	2	8	308	308	209	0	0	0
2036	2013	1	0	Alps	F	GRA2-1	F7	2	11	NA	182	NA	0	0	0
2037	2013	1	0	Alps	F	GRA2-2	F7	2	12	143	143	143	0	1	1
2038	2013	1	0	Alps	F	GRA2-3	F7	2	13	NA	182	NA	0	0	0
2039	2013	1	0	Alps	F	GRA2-4	F7	2	14	NA	182	NA	0	0	0
2040	2013	1	0	Alps	F	GRA2-5	F7	2	15	NA	182	NA	0	0	0
2041	2013	1	0	Alps	F	GRA2-6	F7	2	16	108	108	108	1	0	1
2042	2013	1	0	Alps	F	GRA2-7	F7	2	17	108	108	108	1	0	1
2043	2013	1	0	Alps	F	GRA2-8	F7	2	18	108	108	108	1	0	1
2044	2013	1	0	Alps	F	GRA2-9	F7	2	19	112	112	112	1	0	1
2045	2013	1	0	Alps	F	GRA2-10	F7	2	20	128	128	128	0	1	1
2046	2013	1	0	Alps	F	GRA3	F7	3	1	128	128	128	0	1	1
2047	2013	1	0	Alps	F	GRA3	F7	3	2	NA	182	NA	0	0	0
2048	2013	1	0	Alps	F	GRA3	F7	3	3	NA	182	NA	0	0	0
2049	2013	1	0	Alps	F	GRA3	F7	3	4	118	118	118	1	0	1
2050	2013	1	0	Alps	F	GRA3	F7	3	5	115	115	115	1	0	1
2051	2013	1	0	Alps	F	GRA3	F7	3	6	NA	182	NA	0	0	0
2052	2013	1	0	Alps	F	GRA3	F7	3	7	NA	182	NA	0	0	0
2053	2013	1	0	Alps	F	GRA3	F7	3	8	143	143	143	0	1	1
2054	2013	1	0	Alps	F	GRA3	F7	3	9	128	128	128	0	1	1
2055	2013	1	0	Alps	F	GRA3	F7	3	10	NA	182	NA	0	0	0
2056	2013	1	0	Alps	F	GRA3	F7	3	11	NA	182	NA	0	0	0
2057	2011	1	0	Alps	F	F7-6	F7	6	1	NA	308	209	0	0	0
2058	2011	1	0	Alps	F	F7-6	F7	6	2	NA	308	209	0	0	0
2059	2011	1	0	Alps	F	F7-6	F7	6	3	NA	308	209	0	0	0
2060	2011	1	0	Alps	F	F7-6	F7	6	4	NA	308	209	0	0	0
2061	2011	1	0	Alps	F	F7-6	F7	6	5	NA	308	209	0	0	0
2062	2011	1	0	Alps	F	F7-6	F7	6	6	NA	308	209	0	0	0
2063	2011	1	0	Alps	F	F7-6	F7	6	7	NA	308	209	0	0	0
2064	2013	1	0	Alps	F	GRA6.1-1	F7	6.1	11	NA	182	NA	0	0	0
2065	2013	1	0	Alps	F	GRA6.1-2	F7	6.1	12	NA	182	NA	0	0	0
2066	2013	1	0	Alps	F	GRA6.1-3	F7	6.1	13	NA	182	NA	0	0	0
2067	2013	1	0	Alps	F	GRA6.1-4	F7	6.1	14	NA	182	NA	0	0	0
2068	2013	1	0	Alps	F	GRA6.1-5	F7	6.1	15	132	132	132	0	1	1
2069	2013	1	0	Alps	F	GRA6.1-6	F7	6.1	16	NA	182	NA	0	0	0
2070	2013	1	0	Alps	F	GRA6.1-7	F7	6.1	17	NA	182	NA	0	0	0
2071	2013	1	0	Alps	F	GRA6.1-8	F7	6.1	18	128	128	128	0	1	1
2072	2013	1	0	Alps	F	GRA6.1-9	F7	6.1	19	132	132	132	0	1	1
2073	2013	1	0	Alps	F	GRA6.1-10	F7	6.1	20	NA	182	NA	0	0	0
2074	2013	1	0	Alps	F	GRA6.1-11	F7	6.1	21	NA	182	NA	0	0	0
2075	2013	1	0	Alps	F	GRA6.1-12	F7	6.1	22	108	108	108	1	0	1
2076	2013	1	0	Alps	F	GRA8	F7	8	1	112	112	112	1	0	1
2077	2013	1	0	Alps	F	GRA8	F7	8	2	NA	182	NA	0	0	0
2078	2013	1	0	Alps	F	GRA8	F7	8	3	128	128	128	0	1	1
2079	2013	1	0	Alps	F	GRA8	F7	8	4	NA	182	NA	0	0	0
2080	2013	1	0	Alps	F	GRA8	F7	8	5	115	115	115	1	0	1
2081	2013	1	0	Alps	F	GRA8	F7	8	6	143	143	143	0	1	1
2082	2013	1	0	Alps	F	GRA8	F7	8	7	128	128	128	0	1	1
2083	2013	1	0	Alps	F	GRA8	F7	8	8	115	115	115	1	0	1
2084	2013	1	0	Alps	F	GRA8	F7	8	9	128	128	128	0	1	1
2085	2013	1	0	Alps	F	GRA8	F7	8	10	128	128	128	0	1	1
2086	2013	1	0	Alps	F	GRA8	F7	8	11	112	112	112	1	0	1
2087	2011	1	0	Alps	F	F7-12	F7	12	1	NA	308	209	0	0	0
2088	2011	1	0	Alps	F	F7-12	F7	12	2	NA	308	209	0	0	0
2089	2011	1	0	Alps	F	F7-12	F7	12	3	NA	308	209	0	0	0
2090	2011	1	0	Alps	F	F7-12	F7	12	4	NA	308	209	0	0	0
2091	2011	1	0	Alps	F	F7-12	F7	12	5	NA	308	209	0	0	0
2092	2011	1	0	Alps	F	F7-12	F7	12	6	NA	308	209	0	0	0
2093	2011	1	0	Alps	F	F7-12	F7	12	8	308	308	209	0	0	0
2094	2013	1	0	Alps	F	GRA12-1	F7	12	11	128	128	128	0	1	1
2095	2013	1	0	Alps	F	GRA12-2	F7	12	12	NA	182	NA	0	0	0
2096	2013	1	0	Alps	F	GRA12-3	F7	12	13	NA	182	NA	0	0	0
2097	2013	1	0	Alps	F	GRA12-4	F7	12	14	118	118	118	1	0	1
2098	2013	1	0	Alps	F	GRA12-5	F7	12	15	NA	182	NA	0	0	0
2099	2013	1	0	Alps	F	GRA12-6	F7	12	16	118	118	118	1	0	1
2100	2013	1	0	Alps	F	GRA12-7	F7	12	17	118	118	118	1	0	1
2101	2013	1	0	Alps	F	GRA12-8	F7	12	18	118	118	118	1	0	1
2102	2013	1	0	Alps	F	GRA12-9	F7	12	19	NA	182	NA	0	0	0
2103	2013	1	0	Alps	F	GRA12-10	F7	12	20	112	112	112	1	0	1
2104	2013	1	0	Alps	F	GRA12-11	F7	12	21	128	128	128	0	1	1
2105	2013	1	0	Alps	F	GRA12-12	F7	12	22	NA	182	NA	0	0	0
2106	2011	1	0	Alps	F	F109-1	F8	1	1	NA	308	209	0	0	0
2107	2011	1	0	Alps	F	F109-1	F8	1	2	NA	308	209	0	0	0
2108	2011	1	0	Alps	F	F109-1	F8	1	3	NA	308	209	0	0	0
2109	2011	1	0	Alps	F	F109-1	F8	1	4	NA	308	209	0	0	0
2110	2011	1	0	Alps	F	F109-1	F8	1	5	NA	308	209	0	0	0
2111	2011	1	0	Alps	F	F109-1	F8	1	6	NA	308	209	0	0	0
2112	2011	1	0	Alps	F	F109-1	F8	1	7	NA	308	209	0	0	0
2113	2011	1	0	Alps	F	F109-1	F8	1	8	NA	308	209	0	0	0
2114	2011	1	0	Alps	F	F109-2	F8	2	1	NA	308	209	0	0	0
2115	2011	1	0	Alps	F	F109-2	F8	2	2	NA	308	209	0	0	0
2116	2011	1	0	Alps	F	F109-2	F8	2	3	NA	308	209	0	0	0
2117	2011	1	0	Alps	F	F109-2	F8	2	4	NA	308	209	0	0	0
2118	2011	1	0	Alps	F	F109-2	F8	2	5	NA	308	209	0	0	0
2119	2011	1	0	Alps	F	F109-2	F8	2	6	NA	308	209	0	0	0
2120	2011	1	0	Alps	F	F109-2	F8	2	7	NA	308	209	0	0	0
2121	2011	1	0	Alps	F	F109-2	F8	2	8	NA	308	209	0	0	0
2122	2011	1	0	Alps	F	F109-3	F8	3	1	NA	308	209	0	0	0
2123	2011	1	0	Alps	F	F109-3	F8	3	2	308	308	209	0	0	0
2124	2011	1	0	Alps	F	F109-3	F8	3	3	NA	308	209	0	0	0
2125	2011	1	0	Alps	F	F109-3	F8	3	4	NA	308	209	0	0	0
2126	2011	1	0	Alps	F	F109-3	F8	3	5	NA	308	209	0	0	0
2127	2011	1	0	Alps	F	F109-3	F8	3	6	NA	308	209	0	0	0
2128	2011	1	0	Alps	F	F109-3	F8	3	7	NA	308	209	0	0	0
2129	2011	1	0	Alps	F	F109-3	F8	3	8	NA	308	209	0	0	0
2130	2011	1	0	Alps	F	F109-4	F8	4	1	NA	308	209	0	0	0
2131	2011	1	0	Alps	F	F109-4	F8	4	2	NA	308	209	0	0	0
2132	2011	1	0	Alps	F	F109-4	F8	4	3	NA	308	209	0	0	0
2133	2011	1	0	Alps	F	F109-4	F8	4	4	NA	308	209	0	0	0
2134	2011	1	0	Alps	F	F109-4	F8	4	5	NA	308	209	0	0	0
2135	2011	1	0	Alps	F	F109-4	F8	4	6	NA	308	209	0	0	0
2136	2011	1	0	Alps	F	F109-4	F8	4	7	NA	308	209	0	0	0
2137	2011	1	0	Alps	F	F109-4	F8	4	8	NA	308	209	0	0	0
2138	2011	1	0	Alps	F	F109-5	F8	5	1	NA	308	209	0	0	0
2139	2011	1	0	Alps	F	F109-5	F8	5	2	NA	308	209	0	0	0
2140	2011	1	0	Alps	F	F109-5	F8	5	3	NA	308	209	0	0	0
2141	2011	1	0	Alps	F	F109-5	F8	5	4	NA	308	209	0	0	0
2142	2011	1	0	Alps	F	F109-5	F8	5	5	NA	308	209	0	0	0
2143	2011	1	0	Alps	F	F109-5	F8	5	6	NA	308	209	0	0	0
2144	2011	1	0	Alps	F	F109-5	F8	5	7	NA	308	209	0	0	0
2145	2011	1	0	Alps	F	F109-5	F8	5	8	NA	308	209	0	0	0
2146	2011	1	0	Alps	F	F109-6	F8	6	1	NA	308	209	0	0	0
2147	2011	1	0	Alps	F	F109-6	F8	6	2	NA	308	209	0	0	0
2148	2011	1	0	Alps	F	F109-6	F8	6	3	NA	308	209	0	0	0
2149	2011	1	0	Alps	F	F109-6	F8	6	4	NA	308	209	0	0	0
2150	2011	1	0	Alps	F	F109-6	F8	6	5	NA	308	209	0	0	0
2151	2011	1	0	Alps	F	F109-6	F8	6	6	NA	308	209	0	0	0
2152	2011	1	0	Alps	F	F109-6	F8	6	7	NA	308	209	0	0	0
2153	2011	1	0	Alps	F	F109-6	F8	6	8	NA	308	209	0	0	0
2154	2011	1	0	Alps	F	F109-7	F8	7	1	NA	308	209	0	0	0
2155	2011	1	0	Alps	F	F109-7	F8	7	2	NA	308	209	0	0	0
2156	2011	1	0	Alps	F	F109-7	F8	7	3	NA	308	209	0	0	0
2157	2011	1	0	Alps	F	F109-7	F8	7	4	NA	308	209	0	0	0
2158	2011	1	0	Alps	F	F109-7	F8	7	5	NA	308	209	0	0	0
2159	2011	1	0	Alps	F	F109-7	F8	7	6	NA	308	209	0	0	0
2160	2011	1	0	Alps	F	F109-7	F8	7	7	NA	308	209	0	0	0
2161	2011	1	0	Alps	F	F109-7	F8	7	8	NA	308	209	0	0	0
2162	2011	1	0	Alps	F	F109-8	F8	8	1	NA	308	209	0	0	0
2163	2011	1	0	Alps	F	F109-8	F8	8	2	NA	308	209	0	0	0
2164	2011	1	0	Alps	F	F109-8	F8	8	3	NA	308	209	0	0	0
2165	2011	1	0	Alps	F	F109-8	F8	8	4	NA	308	209	0	0	0
2166	2011	1	0	Alps	F	F109-8	F8	8	5	NA	308	209	0	0	0
2167	2011	1	0	Alps	F	F109-8	F8	8	6	NA	308	209	0	0	0
2168	2011	1	0	Alps	F	F109-8	F8	8	7	NA	308	209	0	0	0
2169	2011	1	0	Alps	F	F109-8	F8	8	8	NA	308	209	0	0	0
2170	2011	1	0	Alps	F	F109-9	F8	9	1	NA	308	209	0	0	0
2171	2011	1	0	Alps	F	F109-9	F8	9	2	NA	308	209	0	0	0
2172	2011	1	0	Alps	F	F109-9	F8	9	3	NA	308	209	0	0	0
2173	2011	1	0	Alps	F	F109-9	F8	9	4	NA	308	209	0	0	0
2174	2011	1	0	Alps	F	F109-9	F8	9	5	NA	308	209	0	0	0
2175	2011	1	0	Alps	F	F109-9	F8	9	6	NA	308	209	0	0	0
2176	2011	1	0	Alps	F	F109-9	F8	9	7	NA	308	209	0	0	0
2177	2011	1	0	Alps	F	F109-9	F8	9	8	NA	308	209	0	0	0
2178	2011	1	0	Alps	F	F109-10	F8	10	1	NA	308	209	0	0	0
2179	2011	1	0	Alps	F	F109-10	F8	10	2	NA	308	209	0	0	0
2180	2011	1	0	Alps	F	F109-10	F8	10	3	NA	308	209	0	0	0
2181	2011	1	0	Alps	F	F109-10	F8	10	4	NA	308	209	0	0	0
2182	2011	1	0	Alps	F	F109-10	F8	10	5	NA	308	209	0	0	0
2183	2011	1	0	Alps	F	F109-10	F8	10	6	NA	308	209	0	0	0
2184	2011	1	0	Alps	F	F109-10	F8	10	7	NA	308	209	0	0	0
2185	2011	1	0	Alps	F	F109-10	F8	10	8	NA	308	209	0	0	0
2186	2011	1	0	Alps	F	F109-11	F8	11	1	NA	308	209	0	0	0
2187	2011	1	0	Alps	F	F109-11	F8	11	2	NA	308	209	0	0	0
2188	2011	1	0	Alps	F	F109-11	F8	11	3	NA	308	209	0	0	0
2189	2011	1	0	Alps	F	F109-11	F8	11	4	NA	308	209	0	0	0
2190	2011	1	0	Alps	F	F109-11	F8	11	5	NA	308	209	0	0	0
2191	2011	1	0	Alps	F	F109-11	F8	11	6	NA	308	209	0	0	0
2192	2011	1	0	Alps	F	F109-11	F8	11	7	NA	308	209	0	0	0
2193	2011	1	0	Alps	F	F109-11	F8	11	8	NA	308	209	0	0	0
2194	2011	1	0	Alps	F	F109-12	F8	12	1	NA	308	209	0	0	0
2195	2011	1	0	Alps	F	F109-12	F8	12	2	NA	308	209	0	0	0
2196	2011	1	0	Alps	F	F109-12	F8	12	3	NA	308	209	0	0	0
2197	2011	1	0	Alps	F	F109-12	F8	12	4	NA	308	209	0	0	0
2198	2011	1	0	Alps	F	F109-12	F8	12	5	NA	308	209	0	0	0
2199	2011	1	0	Alps	F	F109-12	F8	12	6	NA	308	209	0	0	0
2200	2011	1	0	Alps	F	F109-12	F8	12	7	NA	308	209	0	0	0
2201	2011	1	0	Alps	F	F109-12	F8	12	8	NA	308	209	0	0	0
2202	2013	1	0	Alps	F	F9-ML2	F9	1	1	NA	182	NA	0	0	0
2203	2013	1	0	Alps	F	F9-ML2	F9	1	2	NA	182	NA	0	0	0
2204	2013	1	0	Alps	F	F9-ML2	F9	1	3	NA	182	NA	0	0	0
2205	2013	1	0	Alps	F	F9-ML2	F9	1	4	NA	182	NA	0	0	0
2206	2013	1	0	Alps	F	F9-ML2	F9	1	5	NA	182	NA	0	0	0
2207	2013	1	0	Alps	F	F9-ML2	F9	1	6	NA	182	NA	0	0	0
2208	2013	1	0	Alps	F	F9-ML2	F9	1	7	NA	182	NA	0	0	0
2209	2013	1	0	Alps	F	F9-ML2	F9	1	8	NA	182	NA	0	0	0
2210	2011	1	0	Alps	A	A1-1	A1	1	1	43	43	43	1	0	1
2211	2011	1	0	Alps	A	A1-1	A1	1	2	43	43	43	1	0	1
2212	2011	1	0	Alps	A	A1-1	A1	1	3	45	45	45	1	0	1
2213	2011	1	0	Alps	A	A1-1	A1	1	4	45	45	45	1	0	1
2214	2011	1	0	Alps	A	A1-1	A1	1	5	43	43	43	1	0	1
2215	2011	1	0	Alps	A	A1-1	A1	1	6	43	43	43	1	0	1
2216	2011	1	0	Alps	A	A1-1	A1	1	7	45	45	45	1	0	1
2217	2011	1	0	Alps	A	A1-1	A1	1	8	47	47	47	1	0	1
2218	2011	1	0	Alps	A	A4-1	A1	2	1	72	72	72	1	0	1
2219	2011	1	0	Alps	A	A4-1	A1	2	2	66	66	66	1	0	1
2220	2011	1	0	Alps	A	A4-1	A1	2	3	72	72	72	1	0	1
2221	2011	1	0	Alps	A	A4-1	A1	2	4	72	72	72	1	0	1
2222	2011	1	0	Alps	A	A4-1	A1	2	5	66	66	66	1	0	1
2223	2011	1	0	Alps	A	A4-1	A1	2	6	66	66	66	1	0	1
2224	2011	1	0	Alps	A	A4-1	A1	2	7	66	66	66	1	0	1
2225	2011	1	0	Alps	A	A4-1	A1	2	8	72	72	72	1	0	1
2226	2011	1	0	Alps	A	A2-1	A2	1	1	102	102	102	1	0	1
2227	2011	1	0	Alps	A	A2-1	A2	1	2	72	72	72	1	0	1
2228	2011	1	0	Alps	A	A2-1	A2	1	3	249	249	209	0	0	0
2229	2011	1	0	Alps	A	A2-1	A2	1	4	162	162	162	0	1	1
2230	2011	1	0	Alps	A	A2-1	A2	1	5	72	72	72	1	0	1
2231	2011	1	0	Alps	A	A2-1	A2	1	6	135	135	135	0	1	1
2232	2011	1	0	Alps	A	A2-1	A2	1	7	123	123	123	1	0	1
2233	2011	1	0	Alps	A	A2-1	A2	1	8	102	102	102	1	0	1
2234	2011	1	0	Alps	A	A3-1	A2	2	1	50	50	50	1	0	1
2235	2011	1	0	Alps	A	A3-1	A2	2	2	50	50	50	1	0	1
2236	2011	1	0	Alps	A	A3-1	A2	2	3	45	45	45	1	0	1
2237	2011	1	0	Alps	A	A3-1	A2	2	4	45	45	45	1	0	1
2238	2011	1	0	Alps	A	A3-1	A2	2	5	47	47	47	1	0	1
2239	2011	1	0	Alps	A	A3-1	A2	2	6	50	50	50	1	0	1
2240	2011	1	0	Alps	A	A3-1	A2	2	7	61	61	61	1	0	1
2241	2011	1	0	Alps	A	A3-1	A2	2	8	47	47	47	1	0	1
2242	2010	1	0	Alps	A	Bonn	A5	1	1	42	42	42	1	0	1
2243	2010	1	0	Alps	A	Bonn	A5	1	2	62	62	62	1	0	1
2244	2010	1	0	Alps	A	Bonn	A5	1	3	62	62	62	1	0	1
2245	2010	1	0	Alps	A	Bonn	A5	1	4	42	42	42	1	0	1
2246	2010	1	0	Alps	A	Bonn	A5	1	5	62	62	62	1	0	1
2247	2010	1	0	Alps	A	Bonn	A5	1	6	62	62	62	1	0	1
2248	2010	1	0	Alps	A	Bonn	A5	1	7	62	62	62	1	0	1
2249	2010	1	0	Alps	A	Bonn	A5	1	8	62	62	62	1	0	1
2250	2011	1	0	Alps	A	Bonn'	A5	1	21	47	47	47	1	0	1
2251	2011	1	0	Alps	A	Bonn'	A5	1	22	45	45	45	1	0	1
2252	2011	1	0	Alps	A	Bonn'	A5	1	23	43	43	43	1	0	1
2253	2011	1	0	Alps	A	Bonn'	A5	1	24	43	43	43	1	0	1
2254	2011	1	0	Alps	A	Bonn'	A5	1	25	43	43	43	1	0	1
2255	2011	1	0	Alps	A	Bonn'	A5	1	26	45	45	45	1	0	1
2256	2011	1	0	Alps	A	Bonn'	A5	1	27	45	45	45	1	0	1
2257	2011	1	0	Alps	A	Bonn'	A5	1	28	47	47	47	1	0	1
2258	2013	1	0	Alps	A	ATG	A6	1	1	NA	182	NA	1	0	1
2259	2013	1	0	Alps	A	ATG	A6	1	2	NA	182	NA	1	0	1
2260	2013	1	0	Alps	A	ATG	A6	1	3	NA	182	NA	1	0	1
2261	2013	1	0	Alps	A	ATG	A6	1	4	NA	182	NA	1	0	1
2262	2013	1	0	Alps	A	ATG	A6	1	5	NA	182	NA	1	0	1
2263	2013	1	0	Alps	A	ATG	A6	1	6	NA	182	NA	1	0	1
2264	2013	1	0	Alps	A	ATG	A6	1	7	NA	182	NA	1	0	1
2265	2013	1	0	Alps	A	ATG	A6	1	8	NA	182	NA	1	0	1
2266	2014	1	0	Alps	A	Achensee1	A7	1	1	NA	182	NA	0	0	0
2267	2014	1	0	Alps	A	Achensee1	A7	1	2	149	149	149	0	1	1
2268	2014	1	0	Alps	A	Achensee1	A7	1	3	NA	182	NA	0	0	0
2269	2014	1	0	Alps	A	Achensee1	A7	1	4	39	39	39	1	0	1
2270	2010	1	0	Alps	CH	CH1	CH1	1	1	NA	294	209	0	0	0
2271	2010	1	0	Alps	CH	CH1	CH1	1	2	NA	294	209	0	0	0
2272	2010	1	0	Alps	CH	CH1	CH1	1	6	NA	350	209	0	0	0
2273	2010	1	0	Alps	CH	CH1	CH1	1	7	NA	350	209	0	0	0
2274	2010	1	0	Alps	CH	CH1	CH1	1	8	NA	350	209	0	0	0
2275	2014	1	0	Alps	CH	CH2	CH2	1	1	39	39	39	1	0	1
2276	2014	1	0	Alps	CH	CH2	CH2	1	2	39	39	39	1	0	1
2277	2014	1	0	Alps	CH	CH2	CH2	1	3	39	39	39	1	0	1
2278	2014	1	0	Alps	CH	CH2	CH2	1	4	39	39	39	1	0	1
2279	2014	1	0	Alps	CH	CH2	CH2	1	5	39	39	39	1	0	1
2280	2014	1	0	Alps	CH	CH2	CH2	1	6	39	39	39	1	0	1
2281	2014	1	0	Alps	CH	CH2	CH2	1	7	51	51	51	1	0	1
2282	2013	1	0	Alps	CH	CH-Z	CH3	1	1	94	94	94	1	0	1
2283	2013	1	0	Alps	CH	CH-Z	CH3	1	2	104	104	104	1	0	1
2284	2013	1	0	Alps	CH	CH-Z	CH3	1	3	97	97	97	1	0	1
2285	2013	1	0	Alps	CH	CH-Z	CH3	1	4	97	97	97	1	0	1
2286	2013	1	0	Alps	CH	CH-Z	CH3	1	5	97	97	97	1	0	1
2287	2013	1	0	Alps	CH	CH-Z	CH3	1	6	97	97	97	1	0	1
2288	2013	1	0	Alps	CH	CH-Z	CH3	1	7	94	94	94	1	0	1
2289	2013	1	0	Alps	CH	CH-Z	CH3	1	8	94	94	94	1	0	1
2290	2010	1	0	Alps	I	I2	I2	1	1	159	159	159	0	1	1
2291	2010	1	0	Alps	I	I2	I2	1	3	159	159	159	0	1	1
2292	2010	1	0	Alps	I	I2	I2	1	4	159	159	159	0	1	1
2293	2010	1	0	Alps	I	I2	I2	1	5	159	159	159	0	1	1
2294	2010	1	0	Alps	I	I2	I2	1	8	159	159	159	0	1	1
2295	2011	1	1	North	S	S1-1	S1	1	1	NA	308	209	0	0	0
2296	2011	1	1	North	S	S1-1	S1	1	2	NA	308	209	0	0	0
2297	2011	1	1	North	S	S1-1	S1	1	3	NA	308	209	0	0	0
2298	2011	1	1	North	S	S1-1	S1	1	4	NA	308	209	0	0	0
2299	2011	1	1	North	S	S1-1	S1	1	5	308	308	209	0	0	0
2300	2011	1	1	North	S	S1-1	S1	1	6	NA	308	209	0	0	0
2301	2011	1	1	North	S	S1-1	S1	1	7	NA	308	209	0	0	0
2302	2011	1	1	North	S	S1-1	S1	1	8	186	186	186	0	1	1
2303	2011	1	1	North	S	S1-1	S1	1	9	186	186	186	0	1	1
2304	2011	1	1	North	S	S1-2	S1	2	1	NA	308	209	0	0	0
2305	2011	1	1	North	S	S1-2	S1	2	2	NA	308	209	0	0	0
2306	2011	1	1	North	S	S1-2	S1	2	3	NA	308	209	0	0	0
2307	2011	1	1	North	S	S1-2	S1	2	4	NA	308	209	0	0	0
2308	2011	1	1	North	S	S1-2	S1	2	5	NA	308	209	0	0	0
2309	2011	1	1	North	S	S1-2	S1	2	6	NA	308	209	0	0	0
2310	2011	1	1	North	S	S1-2	S1	2	7	NA	308	209	0	0	0
2311	2011	1	1	North	S	S1-2	S1	2	8	NA	308	209	0	0	0
2312	2011	1	1	North	S	S1-3	S1	3	1	72	72	72	1	0	1
2313	2011	1	1	North	S	S1-3	S1	3	2	59	59	59	1	0	1
2314	2011	1	1	North	S	S1-3	S1	3	3	186	186	186	0	1	1
2315	2011	1	1	North	S	S1-3	S1	3	4	123	123	123	1	0	1
2316	2011	1	1	North	S	S1-3	S1	3	5	90	90	90	1	0	1
2317	2011	1	1	North	S	S1-3	S1	3	6	80	80	80	1	0	1
2318	2011	1	1	North	S	S1-3	S1	3	7	90	90	90	1	0	1
2319	2011	1	1	North	S	S1-3	S1	3	8	59	59	59	1	0	1
2320	2011	1	1	North	S	S1-3	S1	3	9	NA	308	209	0	0	0
2321	2011	1	1	North	S	S1-4	S1	4	1	NA	308	209	0	0	0
2322	2011	1	1	North	S	S1-4	S1	4	2	NA	308	209	0	0	0
2323	2011	1	1	North	S	S1-4	S1	4	3	207	207	207	0	1	1
2324	2011	1	1	North	S	S1-4	S1	4	4	308	308	209	0	0	0
2325	2011	1	1	North	S	S1-4	S1	4	5	NA	308	209	0	0	0
2326	2011	1	1	North	S	S1-4	S1	4	6	NA	308	209	0	0	0
2327	2011	1	1	North	S	S1-4	S1	4	7	NA	308	209	0	0	0
2328	2011	1	1	North	S	S1-4	S1	4	8	NA	308	209	0	0	0
2329	2011	1	1	North	S	S1-4	S1	4	9	NA	308	209	0	0	0
2330	2011	1	1	North	S	S1-5	S1	5	1	149	149	149	0	1	1
2331	2011	1	1	North	S	S1-5	S1	5	2	149	149	149	0	1	1
2332	2011	1	1	North	S	S1-5	S1	5	3	186	186	186	0	1	1
2333	2011	1	1	North	S	S1-5	S1	5	4	207	207	207	0	1	1
2334	2011	1	1	North	S	S1-5	S1	5	5	162	162	162	0	1	1
2335	2011	1	1	North	S	S1-5	S1	5	6	123	123	123	1	0	1
2336	2011	1	1	North	S	S1-5	S1	5	7	123	123	123	1	0	1
2337	2011	1	1	North	S	S1-5	S1	5	8	123	123	135	1	0	1
2338	2011	1	1	North	S	S1-5	S1	5	9	149	149	149	0	1	1
2339	2011	1	1	North	S	S1-6	S1	6	1	207	207	207	0	1	1
2340	2011	1	1	North	S	S1-6	S1	6	2	186	186	186	0	1	1
2341	2011	1	1	North	S	S1-6	S1	6	3	102	102	102	1	0	1
2342	2011	1	1	North	S	S1-6	S1	6	4	186	186	186	0	1	1
2343	2011	1	1	North	S	S1-6	S1	6	5	186	186	186	0	1	1
2344	2011	1	1	North	S	S1-6	S1	6	6	123	123	123	1	0	1
2345	2011	1	1	North	S	S1-6	S1	6	7	NA	308	209	0	0	0
2346	2011	1	1	North	S	S1-6	S1	6	8	186	186	186	0	1	1
2347	2011	1	1	North	S	S1-6	S1	6	9	162	162	162	0	1	1
2348	2011	1	1	North	S	S1-7	S1	7	1	90	90	90	1	0	1
2349	2011	1	1	North	S	S1-7	S1	7	2	NA	308	209	0	0	0
2350	2011	1	1	North	S	S1-7	S1	7	3	102	102	102	1	0	1
2351	2011	1	1	North	S	S1-7	S1	7	4	90	90	90	1	0	1
2352	2011	1	1	North	S	S1-7	S1	7	5	186	186	186	0	1	1
2353	2011	1	1	North	S	S1-7	S1	7	6	NA	308	209	0	0	0
2354	2011	1	1	North	S	S1-7	S1	7	7	NA	308	209	0	0	0
2355	2011	1	1	North	S	S1-7	S1	7	8	207	207	207	0	1	1
2356	2011	1	1	North	S	S1-8	S1	8	1	90	90	90	1	0	1
2357	2011	1	1	North	S	S1-8	S1	8	2	72	72	72	1	0	1
2358	2011	1	1	North	S	S1-8	S1	8	3	80	80	80	1	0	1
2359	2011	1	1	North	S	S1-8	S1	8	4	72	72	72	1	0	1
2360	2011	1	1	North	S	S1-8	S1	8	5	80	80	80	1	0	1
2361	2011	1	1	North	S	S1-8	S1	8	6	80	80	80	1	0	1
2362	2011	1	1	North	S	S1-8	S1	8	7	80	80	80	1	0	1
2363	2011	1	1	North	S	S1-8	S1	8	8	90	90	90	1	0	1
2364	2011	1	1	North	S	S1-9	S1	9	2	NA	308	209	0	0	0
2365	2011	1	1	North	S	S1-9	S1	9	3	186	186	186	0	1	1
2366	2011	1	1	North	S	S1-9	S1	9	4	207	207	207	0	1	1
